web-scraper-order,web-scraper-start-url,Url,Url-href,Nama,Usaha Utama,Produk Utama,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset,Penjualan Rata-Rata per Tahun,Proyeksi Pertumbuhan Penjualan (/tahun),Kebutuhan Pembiayaan Kredit,Nilai Aset yang dapat menjadi jaminan kredit,Jumlah Dokumen Persyaratan Kredit
"1622320668-5588","https://www.bi.go.id/bisaid","Warung Makan Nasem","https://www.bi.go.id/bisaid/bisaid/Detail?pm=KgoYmc4sqV7XNqTOT0sfNQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Warung Makan Nasem","Usaha Utama  : Warung Makan Matang","Produk Utama : Lauk Pauk, Nasi, Dll","Cipinang Pulo Maja RT/RW  11/11/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 21,00 Juta","Rp. 177,00 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 10,00 Juta","5"
"1622320972-5664","https://www.bi.go.id/bisaid","Jamu Gendong Bu Marni","https://www.bi.go.id/bisaid/bisaid/Detail?pm=x8es5d34SoJh0Mi2UD8M4g==&mp=fOhzApotY5QnAtxxXvjAfA==","Jamu Gendong Bu Marni","Usaha Utama  : Minuman","Produk Utama : Jamu","Sultan Hasanuddin RT/RW  34/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 5,00 Juta","Rp. 48,00 Juta","8 %/Tahun","Rp. 10,00 Juta","Rp. 100,00 Juta","5"
"1622320450-5525","https://www.bi.go.id/bisaid","Kios Yana","https://www.bi.go.id/bisaid/bisaid/Detail?pm=C7yy56fW5/FFbaq/Ys5Ojw==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Kios Yana","Usaha Utama  : Rumah Makan","Produk Utama : Makanan, Minuman Dan Rokok","Pemurus RT/RW  08/- 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJAR Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 10,75 Juta","Rp. 12,00 Juta","40 %/Tahun","Rp. 5,00 Juta","Rp. 0,00 Juta","3"
"1622320629-5577","https://www.bi.go.id/bisaid","Nasi Goreng Trisakti","https://www.bi.go.id/bisaid/bisaid/Detail?pm=zhvXGb03Cp555xR54DvMvA==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Nasi Goreng Trisakti","Usaha Utama  : Dagang Nasi Goreng","Produk Utama : Nasi Goreng","Ahmad Yani RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 3,50 Juta","Rp. 60,00 Juta","10 %/Tahun","Rp. 8,00 Juta","Rp. 2,00 Juta","3"
"1622321032-5684","https://www.bi.go.id/bisaid","Kios Harmoni","https://www.bi.go.id/bisaid/bisaid/Detail?pm=Go4K2AM59WrgaRfagz2xxA==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Kios Harmoni","Usaha Utama  : Rumah Makan","Produk Utama : Restoran","Pemuda RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA MANADO Provinsi SULAWESI UTARA 

                                        Telp : - Fax : -","Perorangan","5","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 238,50 Juta","Rp. 420,00 Juta","30 %/Tahun","Rp. 0,00 Juta","Rp. 208,00 Juta","7"
"1622320307-5503","https://www.bi.go.id/bisaid","Kios & Phonesell Zahra","https://www.bi.go.id/bisaid/bisaid/Detail?pm=mjc7/9FqanRfSG7VkTCciQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Kios & Phonesell Zahra","Usaha Utama  : Rumah Makan","Produk Utama : Makanan & Minuman Ringan","Ahmad Yani km. 11 RT/RW  1/001 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJAR Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -","Perorangan","4","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 35,00 Juta","Rp. 12,00 Juta","25 %/Tahun","Rp. 8,00 Juta","Rp. 80,00 Juta","5"
"1622320313-5505","https://www.bi.go.id/bisaid","Toko Ian","https://www.bi.go.id/bisaid/bisaid/Detail?pm=fHV8Om6acdBsOXsJU2E0nA==&mp=2BbfzMJpZb2nANZ3GT30ng==","Toko Ian","Usaha Utama  : Makanan dan Minuman","Produk Utama : Makanan dan Minuman","Jalan DR.M.Hatta RT/RW  23/10 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN OGAN KOMERING ULU Provinsi SUMATERA SELATAN 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   70,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   30,00 %","Sedang","Rp. 331,00 Juta","Rp. 162,00 Juta","10 %/Tahun","Rp. 7,50 Juta","Rp. 305,00 Juta","5"
"1622321023-5681","https://www.bi.go.id/bisaid","Warung Manisan","https://www.bi.go.id/bisaid/bisaid/Detail?pm=7SNlPe79BdfWkMXpLXcTNA==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Warung Manisan","Usaha Utama  : Dagang Makanan","Produk Utama : Makanan","Bescamp RT/RW  24/10 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG BARAT Provinsi LAMPUNG 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 7,50 Juta","Rp. 120,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 36,00 Juta","4"
"1622320498-5536","https://www.bi.go.id/bisaid","PENGINAPAN RAHMAT","https://www.bi.go.id/bisaid/bisaid/Detail?pm=B5J/nct78APWNhyR0Zcuiw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","PENGINAPAN RAHMAT","Usaha Utama  : PENGINAPAN","Produk Utama : KAMAR PENGINAPAN","PAHLAWAN REVOLUSI  RT/RW  5/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TERNATE Provinsi MALUKU UTARA 

                                        Telp : TIDAK ADA  Fax : -","Perorangan","3","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 1.350,00 Juta","Rp. 92,00 Juta","10 %/Tahun","Rp. 0,00 Juta","Rp. 1.015,00 Juta","9"
"1622320224-5476","https://www.bi.go.id/bisaid","Lacone The Cafe","https://www.bi.go.id/bisaid/bisaid/Detail?pm=rO8DQjW09CpG5ZIeHzoyQw==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Lacone The Cafe","Usaha Utama  : Dagang makanan dan minuman","Produk Utama : Burger & Coffee","Budi Iryantoko RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 850,00 Juta","Rp. 22,25 Juta","30 %/Tahun","Rp. 0,00 Juta","Rp. 400,00 Juta","4"
"1622320569-5557","https://www.bi.go.id/bisaid","Kios Nova","https://www.bi.go.id/bisaid/bisaid/Detail?pm=6L2dFPxzfpKZvXFImN+Hgw==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Kios Nova","Usaha Utama  : Rumah Makan","Produk Utama : Makanan dan minuman ringan","Kelayan B No.1 RT/RW  20/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANJARMASIN Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 6,00 Juta","Rp. 176,00 Juta","10 %/Tahun","Rp. 0,50 Juta","Rp. 58,00 Juta","4"
"1622320168-5457","https://www.bi.go.id/bisaid","Warung Sate","https://www.bi.go.id/bisaid/bisaid/Detail?pm=0LsEsu9/CDbnqW+Hm+xo6A==&mp=Q47xnX4Fmgxfelhgew2rrQ==","Warung Sate","Usaha Utama  : Warung Makan","Produk Utama : Nasi Campur","Km 65 RT/RW  12/ 

                                        Kelurahan LONG KALI Kecamatan LONG KALI Kabupaten KABUPATEN PASER Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Sedang","Rp. 35,00 Juta","Rp. 12,15 Juta","- %/Tahun","Rp. 10,00 Juta","Rp. 15,00 Juta","4"
"1622320904-5642","https://www.bi.go.id/bisaid","Mie Ayam Mb Rusinah","https://www.bi.go.id/bisaid/bisaid/Detail?pm=vxTNVUN3uoyNxcJvqP70lw==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Mie Ayam Mb Rusinah","Usaha Utama  : Dagang Mie Ayam","Produk Utama : Mie Ayam","Pasar Seblat RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG BARAT Provinsi LAMPUNG 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 1,90 Juta","Rp. 69,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 10,00 Juta","3"
"1622320337-5513","https://www.bi.go.id/bisaid","Ira Furniture","https://www.bi.go.id/bisaid/bisaid/Detail?pm=vnxFTT+mzFKB2URsYcXsnQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Ira Furniture","Usaha Utama  : Rumah Makan Tegal","Produk Utama : Makanan siap saji","Phlawan Revolusi RT/RW  40823 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LOMBOK BARAT Provinsi NUSA TENGGARA BARAT 

                                        Telp : - Fax : -","Usaha Dagang (UD)","4","Retail","Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Sedang","Rp. 1.073,00 Juta","Rp. 150,00 Juta","25 %/Tahun","Rp. 10,00 Juta","Rp. 30,00 Juta","9"
"1622320245-5483","https://www.bi.go.id/bisaid","Mie Pangsit Uncu","https://www.bi.go.id/bisaid/bisaid/Detail?pm=iFnRXn/J70rMDlfelJPwRQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Mie Pangsit Uncu","Usaha Utama  : Dagang Mie Pangsit","Produk Utama : Mie Pangsit","Jln Lintas Liwa RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG BARAT Provinsi LAMPUNG 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 16,00 Juta","Rp. 207,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 162,00 Juta","5"
"1622320770-5614","https://www.bi.go.id/bisaid","WARUNG BAKSO","https://www.bi.go.id/bisaid/bisaid/Detail?pm=vp8fLGim29NsbMmpNNhcvw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","WARUNG BAKSO","Usaha Utama  : Bakso","Produk Utama : Bakso","BANDA ACEH MEDAN RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TIMUR Provinsi ACEH 

                                        Telp : 85260763161 Fax : -","Perorangan","3","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Sedang","Rp. 4,00 Juta","Rp. 192,00 Juta","5 %/Tahun","Rp. 10,00 Juta","Rp. 800,00 Juta","5"
"1622320969-5663","https://www.bi.go.id/bisaid","Salome Amb","https://www.bi.go.id/bisaid/bisaid/Detail?pm=oyPP16bsbSg8KanwMf1H5g==&mp=fOhzApotY5QnAtxxXvjAfA==","Salome Amb","Usaha Utama  : Camilan","Produk Utama : Salome","Sepinggan RT/RW  -/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 3,75 Juta","Rp. 155,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 5,00 Juta","5"
"1622320459-5526","https://www.bi.go.id/bisaid","Kios Muslimah","https://www.bi.go.id/bisaid/bisaid/Detail?pm=xk8b7aY9dGhBiHQr7pnWjA==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Kios Muslimah","Usaha Utama  : Rumah Makan","Produk Utama : Makanan, Minuman Dan Rokok","Pemurus Dalam No. 23 RT/RW  7/- 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJAR Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 12,50 Juta","Rp. 12,00 Juta","50 %/Tahun","Rp. 5,00 Juta","Rp. 0,00 Juta","3"
"1622320711-5599","https://www.bi.go.id/bisaid","Warung Makan Sudi Mampir","https://www.bi.go.id/bisaid/bisaid/Detail?pm=TsxQK7t/Y0xbu+9xzPVixA==&mp=fOhzApotY5QnAtxxXvjAfA==","Warung Makan Sudi Mampir","Usaha Utama  : Rumah Makan","Produk Utama : Nasi Campur Dan Es Campur","Klamono RT/RW  63/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 9,50 Juta","Rp. 108,00 Juta","15 %/Tahun","Rp. 10,00 Juta","Rp. 20,00 Juta","6"
"1622320283-5495","https://www.bi.go.id/bisaid","Rumah Makan Simpang Empat","https://www.bi.go.id/bisaid/bisaid/Detail?pm=u0lOMIlR+whxyW94nP0KpQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Rumah Makan Simpang Empat","Usaha Utama  : Rumah Makan Ampera","Produk Utama : Nasi + Lauk","Lima Puluh Kota Raya No. 741 Siteba RT/RW  40560 

                                        Kelurahan - Kecamatan - Kabupaten KOTA PADANG Provinsi SUMATERA BARAT 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   10,00 %","Sedang","Rp. 49,70 Juta","Rp. 240,00 Juta","20 %/Tahun","Rp. 0,00 Juta","Rp. 14,00 Juta","5"
"1622320945-5655","https://www.bi.go.id/bisaid","Tahu Kremes","https://www.bi.go.id/bisaid/bisaid/Detail?pm=QkdC0cg9rGkMXGbAB3cHDw==&mp=fOhzApotY5QnAtxxXvjAfA==","Tahu Kremes","Usaha Utama  : Camilan","Produk Utama : Tahu Kres","Impres IV No.59 RT/RW  10/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 23,00 Juta","Rp. 72,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 10,00 Juta","4"
"1622320036-5415","https://www.bi.go.id/bisaid","Warung Uni","https://www.bi.go.id/bisaid/bisaid/Detail?pm=uG4Om73Jcx2gni8ithAyyg==&mp=xI6rAeQkygTAn3Z625IGLg==","Warung Uni","Usaha Utama  : Menjual Makanan Minuman","Produk Utama : Mie, Minuman, Makanan Lainnya","Lintas Jambi - Muara Bulian RT/RW  10/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BATANG HARI Provinsi JAMBI 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 330,50 Juta","Rp. 40,00 Juta","- %/Tahun","Rp. 2,38 Juta","Rp. 330,00 Juta","6"
"1622320929-5650","https://www.bi.go.id/bisaid","Warung Mba Nur","https://www.bi.go.id/bisaid/bisaid/Detail?pm=Mb0NJ5bjDLZt16qd+chUyQ==&mp=fOhzApotY5QnAtxxXvjAfA==","Warung Mba Nur","Usaha Utama  : Warung Makan","Produk Utama : Nasi Campur Dan Mi","Jend. Sudirman No.70 RT/RW  -/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 17,20 Juta","Rp. 96,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 11,00 Juta","4"
"1622321030-5683","https://www.bi.go.id/bisaid","Pondok Ragey","https://www.bi.go.id/bisaid/bisaid/Detail?pm=6n9n8k4d8LQSzg4gUWfbTA==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Pondok Ragey","Usaha Utama  : Rumah Makan","Produk Utama : Makanan Minahasa","Bethesda RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA MANADO Provinsi SULAWESI UTARA 

                                        Telp : - Fax : -","Perorangan","6","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 205,00 Juta","Rp. 300,00 Juta","25 %/Tahun","Rp. 0,00 Juta","Rp. 190,00 Juta","9"
"1622320659-5585","https://www.bi.go.id/bisaid","Rumah Makan Pondok Salero","https://www.bi.go.id/bisaid/bisaid/Detail?pm=4t+Hi9xc7/dvudDk4u245w==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Rumah Makan Pondok Salero","Usaha Utama  : Dagang Makanan dan Minuman","Produk Utama : Masakan Padang","Raya Kalimalang no 3 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","5","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Sedang","Rp. 32,00 Juta","Rp. 180,00 Juta","30 %/Tahun","Rp. 0,00 Juta","Rp. 8,00 Juta","6"
"1622320722-5603","https://www.bi.go.id/bisaid","Warung Sadayana Raos","https://www.bi.go.id/bisaid/bisaid/Detail?pm=9CVKV/b9hTpe4DGztwDDJw==&mp=fOhzApotY5QnAtxxXvjAfA==","Warung Sadayana Raos","Usaha Utama  : Rumah Makan","Produk Utama : Bubur Ayam","Pangeran Antasari No.56 RT/RW  07/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","4","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 33,00 Juta","Rp. 420,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 6,00 Juta","3"
"1622320481-5532","https://www.bi.go.id/bisaid","Kios Ratna","https://www.bi.go.id/bisaid/bisaid/Detail?pm=F6LUR9dN8PJ0dhY8RnEnhA==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Kios Ratna","Usaha Utama  : Rumah Makan","Produk Utama : Makanan, Minuman Dan Rokok","Martapura Lama Km. 9.5 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJAR Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 13,80 Juta","Rp. 12,00 Juta","50 %/Tahun","Rp. 5,00 Juta","Rp. 0,00 Juta","3"
"1622320787-5617","https://www.bi.go.id/bisaid","Nasi Uduk Pecenongan","https://www.bi.go.id/bisaid/bisaid/Detail?pm=FBDWhUq2um4la9+/pF3WSg==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Nasi Uduk Pecenongan","Usaha Utama  : Warung Nasi Uduk","Produk Utama : Nasi Uduk","HR Boenyamin RT/RW  00/00 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANYUMAS Provinsi JAWA TENGAH 

                                        Telp : NA Fax : -","Perorangan","8","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 22,00 Juta","Rp. 254,00 Juta","5 %/Tahun","Rp. 10,00 Juta","Rp. 15,00 Juta","5"
"1622320611-5571","https://www.bi.go.id/bisaid","Warteg","https://www.bi.go.id/bisaid/bisaid/Detail?pm=HipBn27nrc7wuCxazLvuEw==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Warteg","Usaha Utama  : Rumah Makan","Produk Utama : makanan","Ahmad Yani RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 20,00 Juta","Rp. 122,40 Juta","30 %/Tahun","Rp. 0,00 Juta","Rp. 8,00 Juta","5"
"1622320112-5439","https://www.bi.go.id/bisaid","Batagor Ikan 21","https://www.bi.go.id/bisaid/bisaid/Detail?pm=VXhw+Yd0/gTJ2Sgf9A1Baw==&mp=5JdvraNzQnzSzI+hC9alEQ==","Batagor Ikan 21","Usaha Utama  : Batagor","Produk Utama : Batagor","Soekarno-Hatta Km. 4,5 RT/RW  / 

                                        Kelurahan BATU AMPAR Kecamatan BALIKPAPAN UTARA Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 23,65 Juta","Rp. 216,00 Juta","- %/Tahun","Rp. 5,00 Juta","Rp. 15,00 Juta","4"
"1622320262-5488","https://www.bi.go.id/bisaid","Warung Soto","https://www.bi.go.id/bisaid/bisaid/Detail?pm=yvrZmRaHsgNRjZh7DnLzdA==&mp=2BbfzMJpZb2nANZ3GT30ng==","Warung Soto","Usaha Utama  : Warung Makan","Produk Utama : Soto, Nasi Uduk, Dan Gorengan","Jl. Sukajadi RT/RW  40634 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG UTARA Provinsi LAMPUNG 

                                        Telp : - Fax : -","Perorangan","0","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   80,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   20,00 %","Tinggi","Rp. 6,50 Juta","Rp. 51,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 0,00 Juta","4"
"1622320752-5608","https://www.bi.go.id/bisaid","Kios Emi","https://www.bi.go.id/bisaid/bisaid/Detail?pm=nRoIvpmaSrf9riZJxd3J2g==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Kios Emi","Usaha Utama  : Rumah Makan","Produk Utama : Makanan ringan dan minuman","Kelayan B RT/RW  22/4 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANJARMASIN Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 3,00 Juta","Rp. 180,00 Juta","30 %/Tahun","Rp. 1,00 Juta","Rp. 8,00 Juta","4"
