URL,Nama,Kategori,Usaha Utama,Produk Utama,Provinsi,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset (Juta),Penjualan Rata-Rata (Juta/Tahun),Proyeksi Pertumbuhan Penjualan (%/Tahun),Kebutuhan Pembiayaan Kredit (Juta),Nilai Aset Jaminan Kredit (Juta),Jumlah Dokumen Persyaratan Kredit
https://www.bi.go.id/bisaid/bisaid/Detail?pm=w5r7lo2MndXH35E7Kda/wg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Batik Semarang Indah,Industri Pengolahan,Pembuatan Batik,Batik,Jawa tengah,"Kampung Batik Gedong No 437 RT/RW  40576 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SEMARANG Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,12.0,Retail dan Distributor,"Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   20,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   80,00 %",Rendah,128.86,48.00,80,10.00,117.00,9
https://www.bi.go.id/bisaid/bisaid/Detail?pm=AqdGtk4OqoeAEJiTp7lvcA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,UD Sinar Jaya,Industri Pengolahan,"Kusen,pintu","Kusen,pintu,cendela",Banten,"Merpati Raya No 50 RT/RW  40603 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TANGERANG Provinsi BANTEN 

                                        Telp : 85216255191 Fax : -",Perorangan,3.0,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,90.00,420.00,25,10.00,185.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=2PDTxjcFXrTM92/j/39RIQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,ANEKA CAMILAN ANDINI,Industri Pengolahan,KERIPIK,KERIPIK BUAH,Banten,"JL. PATIMURA GG MELATI RT/RW  9/1/2000 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SERANG Provinsi BANTEN 

                                        Telp : - Fax : -",Perorangan,8.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Tidak Ada   0,00 %",Sedang,32.50,270.00,20,9.00,12.00,2
https://www.bi.go.id/bisaid/bisaid/Detail?pm=G61zcvFzbUyDqQPfKdPiBA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Batik Tulis Ibu Sartirun,Industri Pengolahan,Batik Tulis,Batik Tulis,Jawa barat,"N/A RT/RW  4/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJARNEGARA Provinsi JAWA BARAT 

                                        Telp : 81804896759 Fax : -",Perorangan,15.0,Retail dan Distributor,"Tidak Ada   80,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   20,00 %",Sedang,47.00,142.00,10,10.00,80.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=j7RG+wjThKfC/zB9hBi/gQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Akhsama Higienis,Industri Pengolahan,Air Isi Ulang,Air,Bali,"D.I. Panjaitan No. 02 RT/RW  81/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,159.50,88.00,10,10.00,45.00,8
https://www.bi.go.id/bisaid/bisaid/Detail?pm=4fjpvrOockixw9ij8IvsyQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Batu Bata H Attan Jaffar,Industri Pengolahan,Pembuatan Batu Bata,Batu Bata,Riau,"- RT/RW  40609 

                                        Kelurahan - Kecamatan - Kabupaten KOTA PEKANBARU Provinsi RIAU 

                                        Telp : - Fax : -",Perorangan,12.0,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,456.00,576.00,20,0.00,100.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=l1qS7I2Al8KGeAqy65FpiA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Industri Genteng,Industri Pengolahan,Genteng,Genteng,Lampung,"Jati Renggo RT/RW  1/7/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PRINGSEWU Provinsi LAMPUNG 

                                        Telp : 85279652775 Fax : -",Perorangan,4.0,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,120.00,105.00,10,10.00,75.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Tvf4KYK/k3nQT8oZ9exw0w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Handycraft Sukirno,Industri Pengolahan,Pembuatan Wayang Kulit,Wayang Kulit,Di yogyakarta,"Letjen S. Parman RT/RW  51/10 

                                        Kelurahan - Kecamatan - Kabupaten KOTA YOGYAKARTA Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,170.0,Distributor,"Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,2788.00,500.00,50,0.00,3175.00,14
https://www.bi.go.id/bisaid/bisaid/Detail?pm=AISiBUy0FidCeMvaB6Ow0w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Maju Rahayu,Industri Pengolahan,Pembuatan Souvenir,Undangan Pengantin,Di yogyakarta,"Pucung / DK Karangasem  RT/RW  12540 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANTUL Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,13.0,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   30,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   70,00 %",Sedang,125.50,55.50,30,10.00,25.00,7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=RuwuIKDmaCmuVsepRJN4eA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Pertenunan Sutera Cora Laba,Industri Pengolahan,Pembuatan Kain Sutera,Kain Sarung,Sulawesi selatan,"Pelita No 28 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN GOWA Provinsi SULAWESI SELATAN 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,155.00,318.50,10,0.00,20.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=wpNXilnEp8wjXBrKGbZrxw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Es Kusuka,Industri Pengolahan,Pembuatan Es Lilin,Es Lilin,Jawa barat,"Cijeruk No. 11 RT/RW  40586 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANDUNG Provinsi JAWA BARAT 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,54.20,60.00,50,2.50,50.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=G685NT0db+cR41/qsHpDxQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Masrani,Industri Pengolahan,Pembutan Kerupuk,Kerupuk,Kalimantan selatan,"Kuin Utara RT/RW  40697 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANJARMASIN Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -",Perorangan,4.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,5.60,33.00,20,0.60,0.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=RMmBPWuG3f5DPod80bc4Eg==&mp=xI6rAeQkygTAn3Z625IGLg==,Usaha Pembuatan Tempe,Industri Pengolahan,Pembuatan Tempe,Tempe,Kalimantan timur,"Gang Teratai RT/RW  5/11/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Rendah,79.05,10.00,0,10.00,5.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=gEXDUxZlVc0jpmM3AVmmrQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Kalua Jeruk Pusaka,Industri Pengolahan,Pembuatan Kalua Jeruk,Kalua Jeruk,Jawa barat,"Kp. Warung RT/RW  40545 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANDUNG Provinsi JAWA BARAT 

                                        Telp : - Fax : -",Perorangan,5.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,206.79,72.00,62,0.00,254.00,7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=LAZLDu584JKU5b5vL6bp3A==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Usaha Batu Bata,Industri Pengolahan,Batubata,Batubata,Sulawesi tenggara,"Lr. Melati RT/RW  1/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KONAWE SELATAN Provinsi SULAWESI TENGGARA 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,877.30,128.40,15,10.00,856.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=4YZ9bNpprvuRPtrjWXlolA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Bengkel Las Pak  Jalil,Industri Pengolahan,Pembuatan Konstruksi Baja,Konstruksi Baja,Sumatera utara,"Syahbudin Yatim No. 74 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA MEDAN Provinsi SUMATERA UTARA 

                                        Telp : - Fax : -",Perorangan,13.0,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,97.50,1504.00,16,3.00,52.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=3rlzkXScsFTDvviX126VKA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Usaha Cumi-cumi Bu Isna,Industri Pengolahan,Pengolahan Pangsit Cumi-cumi,Pangsit Cumi-cumi,Jawa tengah,"Jl. Krasak  RT/RW  6/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BOYOLALI Provinsi JAWA TENGAH 

                                        Telp : 8179468689 Fax : -",Perorangan,0.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,14530000.00,60.84,20,5.00,120.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=nTVti5v23SYVD0wYGb1FaA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Pabrik Keripik Tempe Riang,Industri Pengolahan,Industri Keripik Tempe,Keripik Tempe,Lampung,"Sukmailang RT/RW  2/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PESAWARAN Provinsi LAMPUNG 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,95.00,12.00,10,7.00,40.00,7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Dc70xQNuvFActEAqLifl0g==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Usaha Mebel Pak Sunarto,Industri Pengolahan,Pembuatan Meubel,Meubel,Jawa tengah,"Gagaksipat RT/RW  1/8/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BOYOLALI Provinsi JAWA TENGAH 

                                        Telp : 81393936946 Fax : -",Perorangan,3.0,Retail dan Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,19000000.00,305.00,25,10.00,4.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Rx/FxAweGphdaOUiD5yLoQ==&mp=fOhzApotY5QnAtxxXvjAfA==,Masniati,Industri Pengolahan,Tenun,Sarung Samarinda,Kalimantan timur,"Jl P Bendahara RT/RW  02/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SAMARINDA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   5,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   95,00 %",Sedang,135520000.00,33800000.00,10,10.00,78.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=WRwe5s5YYcbNMqPySzHKoA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Kelempang Ibu Saleha,Industri Pengolahan,Usaha Pembuatan Kelempang,Kelempang,Sumatera selatan,"Lr.Karang Kuang No.170 RT/RW  7/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA PALEMBANG Provinsi SUMATERA SELATAN 

                                        Telp : 0 Fax : -",Usaha Dagang (UD),6.0,Distributor,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Sedang,74.50,122.00,20,10.00,168.00,7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=VAuKWuynNTvmG1FH93G8qg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Cv. Cipta Karya,Industri Pengolahan,Pembuatan Batu Nisan Dan Kuburan,Batu Nisan Dan Kuburan,Sumatera utara,"Medan Belawan No. 45 Lk. Iv RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA MEDAN Provinsi SUMATERA UTARA 

                                        Telp : - Fax : -",CV,3.0,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,23.20,212.00,7,9.00,0.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=yOHawGR5fQu/G45kKXMiig==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Mandala Furniture,Industri Pengolahan,Pembuatan Furniture,Furniture rumah tangga,Dki jakarta,"Raya Kalimalang RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -",Perorangan,4.0,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,6300.00,170.00,15,0.00,500.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=XYO1ohUjqw2y5bfZ8Xym/Q==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Imam Harso Riadji,Industri Pengolahan,Pembuatan Tas,Tas,Di yogyakarta,"Sri Kaloka 37 RT/RW  27/05 

                                        Kelurahan - Kecamatan - Kabupaten KOTA YOGYAKARTA Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,4.0,Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,62.20,48.00,25,2.00,40.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=vybxkZYvoxKUnQJL7lMz2A==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Pengelola Songkok Muh Dg Ngasa,Industri Pengolahan,Pembuatan Songkok,Songkok,Sulawesi selatan,"Dusun Sorobaya RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN GOWA Provinsi SULAWESI SELATAN 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   70,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   30,00 %",Rendah,78.20,61.50,10,10.00,161.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=4wKtqpm8FLLAUu0oyxrBtQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Surodjo Handycraft,Industri Pengolahan,Pembuatan Topeng dan Roroblonyo,Topeng dan Roroblonyo,Di yogyakarta,"Letjen S Parman 37 RT/RW  51/10 

                                        Kelurahan - Kecamatan - Kabupaten KOTA YOGYAKARTA Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,5.0,Distributor,"Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,136.75,66.60,50,4.00,27.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=lIEwGtmzQVDSesYe4ZpZ4Q==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Darma Agung,Industri Pengolahan,Panglong,Kayu,Lampung,"Kakak Tua No.34 RT/RW  42/14 

                                        Kelurahan - Kecamatan - Kabupaten KOTA METRO Provinsi LAMPUNG 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Sedang,219.00,840.00,10,10.00,108.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=pgPSkRU//PWLPKgvvAJkmA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Toko Kaca Teratai,Industri Pengolahan,Pembuatan Steling,Steling,Sumatera utara,"Veteran No.1046 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN DELI SERDANG Provinsi SUMATERA UTARA 

                                        Telp : - Fax : -",Perorangan,4.0,Retail dan Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,143.25,390.00,20,10.00,13.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=5utwDOoNkjK5VYkj3E9/VA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Cepak Mebel,Industri Pengolahan,Pembuatan Mebel,Mebel,Jawa tengah,"Baruan  RT/RW  40726 

                                        Kelurahan - Kecamatan BANCAK Kabupaten KABUPATEN SEMARANG Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Tinggi,85.70,22.00,10,0.00,106.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=IK/HjjRgif/LOtoyJlJnug==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Batik Gajah Mungkur,Industri Pengolahan,Pembuatan Kain Batik,Kain Batik,Jawa tengah,"Watulawang V 10B RT/RW  40732 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SEMARANG Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,5.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   80,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   20,00 %",Rendah,220.50,28.00,10,5.00,207.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=+rmh2VjIEIMmSMPiqQQQcg==&mp=fOhzApotY5QnAtxxXvjAfA==,Bung Rosi,Industri Pengolahan,Tenun,Sarung Samarinda,Kalimantan timur,"Jl P Bendahara RT/RW  01/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SAMARINDA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   40,00 %",Rendah,159800000.00,66000000.00,10,10.00,80.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=z9RETzaORp90LVF/0R/CFQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,KALUMATA SOFA,Industri Pengolahan,PEMBUAT SOFA,KURSI SOFA,Maluku,"SANTO PEDRO RT/RW  1/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TERNATE Provinsi MALUKU UTARA 

                                        Telp : TIDAK ADA Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %","Tidak Ada   0,00 %",Rendah,33.00,176.00,20,0.00,25.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=cbPQvo60uA5dw9v39RFCWg==&mp=2BbfzMJpZb2nANZ3GT30ng==,Sandiyah,Industri Pengolahan,Konveksi,Bordir,Jawa timur,"Tunglur RT/RW  40617 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KEDIRI Provinsi JAWA TIMUR 

                                        Telp : 8125994619 Fax : -",Perorangan,5.0,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Sedang,58.00,60.00,15,10.00,52.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=vDNGTdCHeNUSKxKY5oMfSg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Maju Jaya Collection,Industri Pengolahan,Pembuatan pakaian,Pakaian,Jawa timur,"Bulak Rukem No 41 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SURABAYA Provinsi JAWA TIMUR 

                                        Telp : - Fax : -",Perorangan,5.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,588.00,450.00,30,5.01,524.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=mn1/6ZgJM4YbT5Z7Tgw7/w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Percetakan Pribadi,Industri Pengolahan,Percetakan,"Undangan, Kop Surat, Plat Kendaraan",Sulawesi selatan,"Pallangga Raya No 43 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN GOWA Provinsi SULAWESI SELATAN 

                                        Telp : - Fax : -",Perorangan,2.0,Distributor,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,175.00,140.00,10,0.00,150.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=nbCSNleetyf3+EFixPJ3pw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Penjahit Ariyani,Industri Pengolahan,Pembuatan Pakaian,Seragam,Sulawesi selatan,"Malengkeri Kompleks IKIP Lr. 2 No. 28 RT/RW  40818 

                                        Kelurahan - Kecamatan - Kabupaten KOTA MAKASSAR Provinsi SULAWESI SELATAN 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,75.00,86.00,10,0.00,100.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=0XKXjaZh1aHXsQk6bdL40w==&mp=fOhzApotY5QnAtxxXvjAfA==,Harimah,Industri Pengolahan,Tenun,Sarung Samarinda,Kalimantan timur,"P Bendahara RT/RW  02/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SAMARINDA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   60,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   40,00 %",Tinggi,151930000.00,47600000.00,10,10.00,73.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=llnfCvI1X3VAFRC6J+Ms3g==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Eka Jaya,Industri Pengolahan,Pembuatan Minuman Instan Tradisional,Minuman Instan Tradisional,Jawa timur,"Kamiluto Xii/9 RT/RW  40564 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SEMARANG Provinsi JAWA TIMUR 

                                        Telp : - Fax : -",Perorangan,4.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   40,00 %",Rendah,114.39,124.00,50,2.50,105.00,8
https://www.bi.go.id/bisaid/bisaid/Detail?pm=qFG6S4nPToWrgz+nz2tJiA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,KUE TRADISIONAL,Industri Pengolahan,PEMBUAT KUE TRADISIONAL,JAJANAN PASAR,Maluku,"FALAJAWA 2 RT/RW  9/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TERNATE Provinsi MALUKU UTARA 

                                        Telp : O Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Sedang,64.00,99.00,20,0.00,50.00,5
