URL,Nama,Kategori,Usaha Utama,Produk Utama,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset (Juta),Penjualan Rata-Rata (Juta/Tahun),Proyeksi Pertumbuhan Penjualan (%/Tahun),Kebutuhan Pembiayaan Kredit (Juta),Nilai Aset Jaminan Kredit (Juta),Jumlah Dokumen Persyaratan Kredit
https://www.bi.go.id/bisaid/bisaid/Detail?pm=HuEqp1MP+OXeTMHCjXV6kQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Kerupuk Tiga Putri,Industri Pengolahan,Usaha Utama  : Pabrik Kerupuk,Produk Utama : Kerupuk,"Lintas Sumatera RT/RW  1/2/2020 

                                        Kelurahan TAMBANG BARU Kecamatan TABIR LINTAS Kabupaten KABUPATEN MERANGIN Provinsi JAMBI 

                                        Telp : - Fax : -",Perorangan,6.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 39,00 Juta","Rp. 540,00 Juta",- %/Tahun,"Rp. 10,00 Juta","Rp. 20,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=sRq0BYqv9aaDbrKuPHCK7g==&mp=LhrIHvxx5uWPOvZTrS6CKw==,AS Collection,Industri Pengolahan,Usaha Utama  : Pembuatan Tas,Produk Utama : Tas,"Madumurti No 58 RT/RW  19/04 

                                        Kelurahan - Kecamatan - Kabupaten KOTA YOGYAKARTA Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,14.0,Distributor,"Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   20,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   80,00 %",Tinggi,"Rp. 168,60 Juta","Rp. 84,80 Juta",20 %/Tahun,"Rp. 5,00 Juta","Rp. 130,00 Juta",7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Vxko3sNQKSpR9eMOhP0hDA==&mp=xI6rAeQkygTAn3Z625IGLg==,Kopra Elianor,Industri Pengolahan,Usaha Utama  : Kopra,Produk Utama : Kopra,"Kapao RT/RW  06/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,5.0,Retail,"Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 31,00 Juta","Rp. 10,00 Juta",- %/Tahun,"Rp. 5,00 Juta","Rp. 5,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Zf+e5jYO3Ive6TyJ3ZgSFg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Bulu Shoes,Industri Pengolahan,Usaha Utama  : Pengolahan Sepatu,Produk Utama : Sepatu,"Bulu Stalan Ii 268 RT/RW  40664 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SEMARANG Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   10,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %",Rendah,"Rp. 253,02 Juta","Rp. 25,20 Juta",10 %/Tahun,"Rp. 3,00 Juta","Rp. 250,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=cMhqMhbYnl1nRQp1xVcQqQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Fire Advertising,Industri Pengolahan,Usaha Utama  : Percetakan,Produk Utama : Barang Cetakan/Sablon,"Raya Sumput (Depan Panser) RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN SIDOARJO Provinsi JAWA TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,"Rp. 54,50 Juta","Rp. 113,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 25,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=eujL7+0fOoQkFUQr62+BVA==&mp=5JdvraNzQnzSzI+hC9alEQ==,Peras Santan 3A,Industri Pengolahan,Usaha Utama  : Santan Kelapa,Produk Utama : Santan Kelapa,"Al Kausar RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BUNGO Provinsi JAMBI 

                                        Telp : 85349432894 Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 30,50 Juta","Rp. 360,00 Juta",- %/Tahun,"Rp. 9,00 Juta","Rp. 28,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=nhi3voCiZbLhgYUeLNHo9w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Batik tulis Sungging tumpuk,Industri Pengolahan,Usaha Utama  : Pembuatan Kain Batik Tulis,Produk Utama : Kain Batik Tulis,"giriloyo wukirsari imogiri bantul RT/RW  40654 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANTUL Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,20.0,Retail dan Distributor,"Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 42,45 Juta","Rp. 6,00 Juta",30 %/Tahun,"Rp. 10,00 Juta","Rp. 20,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Wi1yl2ZS995sxEbxwSRXSQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Titah Langit,Industri Pengolahan,Usaha Utama  : Pembuatan Lukisan,Produk Utama : Lukisan,"Mendoh Kidul RT/RW  40549 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJARNEGARA Provinsi JAWA TENGAH 

                                        Telp : 85643327798 Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   20,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   80,00 %",Tinggi,"Rp. 638,75 Juta","Rp. 10,50 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 628,00 Juta",-
https://www.bi.go.id/bisaid/bisaid/Detail?pm=6zmLdGmpWjPZU+INhWDekQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Tempira,Industri Pengolahan,Usaha Utama  : Pembuatan Tas,Produk Utama : Tas,"KOmplek PIK Block C No 96-97 RT/RW  40584 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -",Perorangan,10.0,Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 203,00 Juta","Rp. 21,25 Juta",30 %/Tahun,"Rp. 0,00 Juta","Rp. 39,00 Juta",8
https://www.bi.go.id/bisaid/bisaid/Detail?pm=D9ztW2yUemdXc8/s64kVCA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Sani,Industri Pengolahan,Usaha Utama  : Percetakan,Produk Utama : Sablon,"Minanga Indah RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA MANADO Provinsi SULAWESI UTARA 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 128,50 Juta","Rp. 285,00 Juta",25 %/Tahun,"Rp. 0,00 Juta","Rp. 120,00 Juta",7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=hpfjcIb6g0woy3bvD6HNjQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Imron Bin Halim,Industri Pengolahan,Usaha Utama  : Pembuatan Kerupuk,Produk Utama : Jangek,"Purwodadi RT/RW  40547 

                                        Kelurahan - Kecamatan - Kabupaten KOTA PRABUMULIH Provinsi SUMATERA SELATAN 

                                        Telp : - Fax : -",Perorangan,4.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 4,05 Juta","Rp. 97,20 Juta",10 %/Tahun,"Rp. 8,00 Juta","Rp. 6,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=aDaFA7dGa1Prz9YwcljZ5Q==&mp=5JdvraNzQnzSzI+hC9alEQ==,Rahmada Tempe,Industri Pengolahan,Usaha Utama  : Pembuatan Tempe,Produk Utama : Tempe,"Hoessin Saad Lorong Karya RT/RW  5/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BUNGO Provinsi JAMBI 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 10,50 Juta","Rp. 108,00 Juta",- %/Tahun,"Rp. 9,00 Juta","Rp. 6,50 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=WNwgfyc9Fm/kamaNTczBeg==&mp=5JdvraNzQnzSzI+hC9alEQ==,Kerupuk Baraya,Industri Pengolahan,Usaha Utama  : Pabrik Kerupuk,Produk Utama : Kerupuk,"Lintas Sumatera RT/RW  07/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN MERANGIN Provinsi JAMBI 

                                        Telp : - Fax : -",Perorangan,5.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 84,00 Juta","Rp. 540,00 Juta",- %/Tahun,"Rp. 10,00 Juta","Rp. 41,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=4nKTUm1zcOwmrOMFFIiszQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Kun Gallery,Industri Pengolahan,Usaha Utama  : Pembuatan Mebel dan Handycraff,Produk Utama : Mebel dan Handycraff,"Fatmawati No181 RT/RW  40605 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN SEMARANG Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   10,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %",Sedang,"Rp. 305,00 Juta","Rp. 0,00 Juta",30 %/Tahun,"Rp. 10,00 Juta","Rp. 269,00 Juta",8
https://www.bi.go.id/bisaid/bisaid/Detail?pm=o+CbiJsCnwhmWVDyE+2K5Q==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Selo Keramik,Industri Pengolahan,Usaha Utama  : Pembuatan Guci dan pot,Produk Utama : Guci dan pot,"Goren / Dk Tirto RT/RW  01/- 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANTUL Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,9.0,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   20,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   80,00 %",Tinggi,"Rp. 204,00 Juta","Rp. 960,00 Juta",30 %/Tahun,"Rp. 10,00 Juta","Rp. 175,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=KYiZ8mEqHaHikGfGh5zoUw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,HARAPAN,Industri Pengolahan,Usaha Utama  : KERAJINAN PANDAN,Produk Utama : KERAJINAN PANDAN,"MT. HARYONO LINK II RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TANJUNG BALAI Provinsi SUMATERA UTARA 

                                        Telp : 81358070518 Fax : -",Perorangan,26.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 121,95 Juta","Rp. 113,10 Juta",5 %/Tahun,"Rp. 10,00 Juta","Rp. 110,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=HfKktBsy32fk98u7y7GIZw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Rusmaniah,Industri Pengolahan,Usaha Utama  : Pembutan Kerupuk,Produk Utama : Kerupuk,"Kuin Utara RT/RW  40727 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANJARMASIN Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 5,42 Juta","Rp. 20,00 Juta",20 %/Tahun,"Rp. 0,40 Juta","Rp. 0,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=nB2O+LBGp5uYYjH72bIfHw==&mp=2BbfzMJpZb2nANZ3GT30ng==,Usaha Dagang Keripik,Industri Pengolahan,Usaha Utama  : Keripik,Produk Utama : Keripik,"Jalan R.Suprapto Lr.Swadaya RT/RW  40819 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN OGAN KOMERING ULU Provinsi SUMATERA SELATAN 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Sedang,"Rp. 55,00 Juta","Rp. 252,00 Juta",20 %/Tahun,"Rp. 6,00 Juta","Rp. 50,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=kfTqdJKgS/aN52FklVgcLg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Klop House,Industri Pengolahan,Usaha Utama  : Pembuatan Brownies,Produk Utama : Brownies,"Halat No. 163 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA MEDAN Provinsi SUMATERA UTARA 

                                        Telp : - Fax : -",Perorangan,10.0,Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,"Rp. 50,37 Juta","Rp. 102,00 Juta",20 %/Tahun,"Rp. 0,00 Juta","Rp. 6,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=qzm6tmX6aQ35CPouGEAZ9Q==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Penjahit Restu,Industri Pengolahan,Usaha Utama  : Penjahit Pakaian/ Konveksi,Produk Utama : Pakaian,"Prai Gunung Jurang Jaler RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LOMBOK TENGAH Provinsi NUSA TENGGARA BARAT 

                                        Telp : 87864642303 Fax : -",Perorangan,6.0,Retail dan Distributor,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,"Rp. 162,13 Juta","Rp. 160,48 Juta",60 %/Tahun,"Rp. 0,00 Juta","Rp. 147,00 Juta",7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Fsrqfwl8ClcShYohJ2t2UA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Hasta Indah-mansinam Art,Industri Pengolahan,Usaha Utama  : Kerajinan Tangan,"Produk Utama : Hiasan, Sovenir","Merdeka No 21 RT/RW  1/5/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN MANOKWARI Provinsi PAPUA BARAT 

                                        Telp : - Fax : -",Perorangan,7.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   70,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   30,00 %",Rendah,"Rp. 23,00 Juta","Rp. 71,00 Juta",30 %/Tahun,"Rp. 0,00 Juta","Rp. 16,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=+2fBpJFeUAYp4yrzd9NYTw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,USAHA KERUPUK BERAS IBU HASIDAH,Industri Pengolahan,Usaha Utama  : USAHA KERUPUK BERAS IBU HASIDAH,Produk Utama : KERUPUK BERAS,"DUSUN RANJOK, DOPANG RT/RW  3/1/2000 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SERANG Provinsi BANTEN 

                                        Telp : 0 Fax : -",Perorangan,1.0,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 16,25 Juta","Rp. 16,75 Juta",20 %/Tahun,"Rp. 1,90 Juta","Rp. 12,00 Juta",2
https://www.bi.go.id/bisaid/bisaid/Detail?pm=OiEMnqKFmxdm4ZLfeZrD7w==&mp=fOhzApotY5QnAtxxXvjAfA==,Isa,Industri Pengolahan,Usaha Utama  : Tenun,Produk Utama : Sarung Samarinda,"P BENDAHARA RT/RW  01/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SAMARINDA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   30,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   70,00 %",Rendah,"Rp. 157.000.000,00 Juta","Rp. 45.600.000,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 775,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=ZpQQw+3pZQDT3IJwrOBztQ==&mp=2BbfzMJpZb2nANZ3GT30ng==,Kue Bolu Goreng Ibu,Industri Pengolahan,Usaha Utama  : Kue Bolu Goreng,Produk Utama : Kue Bolu Goreng,"Jl Raya Bukit Tinggi Bintungan  RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN TANAH DATAR Provinsi SUMATERA BARAT 

                                        Telp : - Fax : -",Perorangan,8.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   40,00 %",Sedang,"Rp. 75,50 Juta","Rp. 204,00 Juta",10 %/Tahun,"Rp. 8,00 Juta","Rp. 37,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=kH4GPbHxaFK3eFVOKvFj4A==&mp=LhrIHvxx5uWPOvZTrS6CKw==,RR Collection,Industri Pengolahan,Usaha Utama  : Pembuatan Kaos,Produk Utama : Kaos,"Nagan Tengah 23 TK RT/RW  24/06 

                                        Kelurahan - Kecamatan - Kabupaten KOTA YOGYAKARTA Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,7.0,Retail dan Distributor,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,"Rp. 67,35 Juta","Rp. 42,00 Juta",75 %/Tahun,"Rp. 5,00 Juta","Rp. 45,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=T31YLZU1Z7hHhWtmSbyDqQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Keripik Belut Sopo Nyono,Industri Pengolahan,Usaha Utama  : Pembuatan Keripik Belut,Produk Utama : Keipik Belut,"Sepet RT/RW  3/4/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BOYOLALI Provinsi JAWA TENGAH 

                                        Telp : 81548782620 Fax : -",Perorangan,3.0,Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 32.320.000,00 Juta","Rp. 265,20 Juta",50 %/Tahun,"Rp. 9,00 Juta","Rp. 155,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=W8xHbg6CQCwk0RS6A22iVA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Anyaman Bambu,Industri Pengolahan,Usaha Utama  : Anyaman Bambu,Produk Utama : Anyaman Bambu,"Randusari, Kopen RT/RW  1/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BOYOLALI Provinsi JAWA TENGAH 

                                        Telp : 85647184994 Fax : -",Perorangan,3.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 4.800.000,00 Juta","Rp. 84,00 Juta",15 %/Tahun,"Rp. 2,00 Juta","Rp. 6,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=b8xJnycCe/wE5AF01IpetA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,UD.Mayumi,Industri Pengolahan,Usaha Utama  : Pembuatan Gorong-Gorong,Produk Utama : Gorong-Gorong,"Komp.Mutiara Permai Blok F/10 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN GOWA Provinsi SULAWESI SELATAN 

                                        Telp : - Fax : -",Usaha Dagang (UD),7.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %",Tinggi,"Rp. 109,70 Juta","Rp. 621,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 70,00 Juta",7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=MdUw9vJXCW/MzvsLIVtLkQ==&mp=2BbfzMJpZb2nANZ3GT30ng==,Siti Sangadah,Industri Pengolahan,Usaha Utama  : Bata,Produk Utama : Bata,"Jl Kutoarjo Kebumen RT/RW  40544 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KEBUMEN Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,6.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Sedang,"Rp. 24,00 Juta","Rp. 79,00 Juta",30 %/Tahun,"Rp. 6,00 Juta","Rp. 60,00 Juta",4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=n1Veeg6v5fKiE/VzjGYfdg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Sisi lain batik,Industri Pengolahan,Usaha Utama  : Pembuatan Kaos Batik,Produk Utama : Kaos Batik,"Notoyudan GT 11/1299 RT/RW  85/24 

                                        Kelurahan - Kecamatan - Kabupaten KOTA YOGYAKARTA Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,10.0,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   50,00 %",Rendah,"Rp. 304,00 Juta","Rp. 520,00 Juta",85 %/Tahun,"Rp. 3,00 Juta","Rp. 223,00 Juta",7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=59AQwTlbPhFpXoliwbT8Eg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Triyono Darso Collection,Industri Pengolahan,Usaha Utama  : Pembuatan Blangkon,Produk Utama : Blangkon,"Bugisan WB 3/538 RT/RW  26/05 

                                        Kelurahan - Kecamatan - Kabupaten KOTA YOGYAKARTA Provinsi DI YOGYAKARTA 

                                        Telp : - Fax : -",Perorangan,2.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   40,00 %",Sedang,"Rp. 54,10 Juta","Rp. 30,00 Juta",25 %/Tahun,"Rp. 3,00 Juta","Rp. 20,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=0ZtUU42Qwhj+Y7dcMD6uaA==&mp=fOhzApotY5QnAtxxXvjAfA==,Basnawati,Industri Pengolahan,Usaha Utama  : Manik,Produk Utama : Taplak Meja,"Jl P Bendahara RT/RW  27/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SAMARINDA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   20,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   80,00 %",Sedang,"Rp. 83.550.000,00 Juta","Rp. 29.400.000,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 40,00 Juta",3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=gy6UMsgEUDaBNWGn9zVVeg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,UD. EKA SETIA,Industri Pengolahan,"Usaha Utama  : Pembuatan Dandang,Tong Air, Dll","Produk Utama : Dandang,Tong Air, Dll","MEDAN BTG KUIS DSN I SEI ROTAN RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN DELI SERDANG Provinsi SUMATERA UTARA 

                                        Telp : - Fax : -",Perorangan,2.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   40,00 %",Tinggi,"Rp. 933,00 Juta","Rp. 102,00 Juta",20 %/Tahun,"Rp. 5,00 Juta","Rp. 12,00 Juta",5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=yn83MYAmTcjI2tV8wzIf/A==&mp=fOhzApotY5QnAtxxXvjAfA==,Suriani,Industri Pengolahan,Usaha Utama  : Manik,Produk Utama : Taplak Meja,"P Bendahara RT/RW  26/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SAMARINDA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   30,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   70,00 %",Sedang,"Rp. 171.900.000,00 Juta","Rp. 45.300.000,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 93,00 Juta",6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=fbEg8+j0IOwa36o36xh9Mw==&mp=2BbfzMJpZb2nANZ3GT30ng==,Afda Resti Emi,Industri Pengolahan,Usaha Utama  : Kripik Pisang,Produk Utama : Keripik Pisang,"Jln. Tanah Runtuh RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN TANAH DATAR Provinsi SUMATERA BARAT 

                                        Telp : - Fax : -",Perorangan,3.0,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   40,00 %",Sedang,"Rp. 179,00 Juta","Rp. 158,00 Juta",15 %/Tahun,"Rp. 10,00 Juta","Rp. 175,00 Juta",4
